"project_phase","User_uid","Cat","Fox","Marten","Raccoon","garden_type","garden_size","Local_tree_cover","fence_height","compost","Lat","Long","pop_100","dist_water_100","imperv_100","noise_100","tree_cover_100","distance_border","inside","season","covid"
5,1966,6,2,0,10,"Kleingarten",400,10,200,"Geschlossen",5820225.43920078,391787.424817791,273.648010253906,289.532531738281,76.9304428100586,60.5938262939453,14.0961265563965,10534.5828500519,1,"Fall","Yes"
5,1967,40,0,1,4,"Wohngrundstueck",539,5,180,"Geschlossen",5808642.45782116,392140.778833363,47.2831993103027,712.387939453125,74.5853958129883,64.6198425292969,26.1426601409912,895.209309130214,1,"Fall","Yes"
5,1968,6,24,0,5,"Wohngrundstueck",750,25,110,"Geschlossen",5807635.57688879,400986.819644327,27.1350727081299,1660.35034179688,68.6472396850586,56.0507507324219,32.3564453125,1109.50877754317,1,"Fall","Yes"
5,1971,67,2,0,0,"Wohngrundstueck",300,8,100,"Offen",5808461.73670218,398424.918987654,100.728065490723,320.212493896484,46.4091758728027,51.6733207702637,50.6037712097168,1819.73380303563,1,"Fall","Yes"
5,1980,5,1,0,0,"Wohngrundstueck",350,5,110,"Geschlossen",5812884.52809943,372949.505134931,29.4907627105713,582.80224609375,21.6487140655518,46.3688926696777,58.7651100158691,1119.68153465888,1,"Fall","Yes"
5,1981,2,6,0,0,"Kleingarten",320,30,100,"Offen",5822657.40492445,374871.120839624,4.4483585357666,601.936828613281,62.4231224060059,62.0317115783691,41.218677520752,1571.86956482123,1,"Fall","Yes"
5,1983,43,1,3,2,"Wohngrundstueck",1050,40,85,"Keiner",5828398.9178951,391569.758275948,95.3676834106445,879.225402832031,70.5530700683594,50.5459175109863,32.5395584106445,4076.67628785861,1,"Fall","Yes"
5,1984,1,0,1,4,"Wohngrundstueck",1100,20,0,"Keiner",5829267.80881813,393206.143905007,44.8888969421387,480.700408935547,63.9493598937988,51.8954582214355,35.3579063415527,3641.92653299629,1,"Fall","Yes"
5,1985,1,0,3,2,"Wohngrundstueck",1300,15,140,"Offen",5829664.81671843,392671.486394274,35.6633186340332,534.62255859375,38.3952598571777,54.1114196777344,38.5726165771484,3312.00074508346,1,"Fall","Yes"
5,1986,16,5,0,2,"Kleingarten",450,40,50,"Offen",5824904.17084103,394144.865461391,3.69673585891724,603.485473632812,56.4493293762207,56.9136009216309,51.2032165527344,5694.1684831075,1,"Fall","Yes"
5,1989,21,5,0,32,"Wohngrundstueck",825,20,160,"Geschlossen",5815395.30754429,405449.724507939,36.2695732116699,1376.02075195312,74.2197723388672,41.8079147338867,20.5072174072266,485.514246766843,1,"Fall","Yes"
5,1990,91,51,10,1,"Wohngrundstueck",600,20,80,"Offen",5812245.68321791,372657.491338892,31.6850166320801,359.062927246094,23.3414974212646,56.149112701416,33.2013854980469,533.526957252336,1,"Fall","Yes"
5,1991,23,6,0,1,"Wohngrundstueck",700,20,140,"Keiner",5822058.34085353,374894.513822182,58.762020111084,526.294738769531,74.2116775512695,58.7249145507812,19.1543102264404,1836.01821346058,1,"Fall","Yes"
5,1992,15,26,0,7,"Wohngrundstueck",800,20,150,"Offen",5826779.04876684,392277.362047464,111.639999389648,126.583839416504,47.6856803894043,56.1794013977051,20.526683807373,5858.05099237135,1,"Fall","Yes"
5,1993,63,1,0,0,"Wohngrundstueck",120,5,50,"Geschlossen",5811858.34845495,394361.693206202,104.053161621094,234.360916137695,55.9676475524902,52.8674087524414,34.0686416625977,3117.26428620853,1,"Fall","Yes"
5,1994,2,0,0,2,"Wohngrundstueck",350,10,100,"Keiner",5816876.4507304,400218.30108514,51.2039909362793,1483.96166992188,67.3743209838867,53.1100006103516,20.3767986297607,5914.03986973617,1,"Fall","Yes"
5,1997,72,0,0,52,"Wohngrundstueck",150,20,180,"Geschlossen",5815033.30463746,402906.581450263,37.130298614502,208.580795288086,54.3645553588867,53.1822547912598,42.9635124206543,2875.76575937208,1,"Fall","Yes"
5,1998,0,1,1,6,"Wohngrundstueck",400,15,140,"Offen",5815913.49221925,402959.333121518,30.3564300537109,429.486846923828,45.9365501403809,59.3561172485352,42.8086090087891,3015.92897821948,1,"Fall","Yes"
5,1999,11,0,0,3,"Wohngrundstueck",300,5,150,"Keiner",5829240.55183006,392972.600903455,35.677433013916,286.996795654297,64.2408142089844,49.2379341125488,28.6798992156982,3678.8547337951,1,"Fall","Yes"
5,2001,2,0,0,5,"Wohngrundstueck",150,10,120,"Keiner",5816568.5277508,402807.246108228,19.5272102355957,53.6688117980957,51.6718940734863,51.3481674194336,51.7524490356445,3341.41854363515,1,"Fall","Yes"
5,2003,3,5,0,0,"Wohngrundstueck",400,10,70,"Offen",5822678.44522516,375381.57504712,32.3876457214355,471.677154541016,57.7739715576172,63.3762474060059,36.3262901306152,1840.48463507085,1,"Fall","Yes"
5,2004,39,0,1,12,"Wohngrundstueck",800,30,150,"Offen",5815396.4452205,402325.444236877,15.6468458175659,26.4735355377197,18.3250560760498,53.9666213989258,7.16749143600464,3533.8192752795,1,"Fall","Yes"
5,2006,3,39,2,0,"Wohngrundstueck",543,20,120,"Keiner",5816908.14229763,401551.7190911,34.7809944152832,889.828674316406,69.042724609375,59.9153480529785,41.0125503540039,4641.04898462294,1,"Fall","Yes"
5,2007,6,0,0,12,"Wohngrundstueck",800,25,100,"Offen",5819137.97613679,404650.749346697,39.9647521972656,495.717193603516,31.9502735137939,54.8385696411133,63.7607192993164,2499.40346343207,1,"Fall","Yes"
